GT,Model_1,Model_2
0,0.19445882962195754,0.07018134156426191
0,0.19445882962195754,0.05779347872709636
0,0.19445882962195754,0.06592215121854918
1,1.0,0.999999989082184
1,1.0,0.999997274471175
0,0.19445882962195754,0.09399895282584429
0,0.19445882962195754,0.08258070488747114
1,0.19445882962195754,0.21426979256234288
1,0.19445882962195754,0.21511550752012526
0,0.19445882962195754,0.1271866675173274
1,1.0,0.9999999476986061
0,0.19445882962195754,0.06337038079913798
0,0.19445882962195754,0.06659042131544111
0,0.19445882962195754,0.08989867868275993
1,0.19445882962195754,0.655725210064789
0,0.19445882962195754,0.07948315661140948
0,0.19445882962195754,0.06738498579101578
1,1.0,0.9695922263857673
0,0.32472006890611543,0.22433939241623088
1,0.9981185324553151,0.9966653466058949
1,1.0,0.5338981323038623
0,0.19445882962195754,0.07289381889336559
1,0.32472006890611543,0.542600786815577
1,1.0,0.999011509587049
1,0.32472006890611543,0.48257094363427905
0,0.19445882962195754,0.07883937714384485
0,0.19445882962195754,0.06397246352738535
1,0.19445882962195754,0.9264987237967139
0,0.19445882962195754,0.8678584504892263
0,0.19445882962195754,0.06781176040461363
0,0.19445882962195754,0.06811322395724646
0,0.19445882962195754,0.6859683052331389
0,0.19445882962195754,0.07931105474300652
1,0.9981185324553151,0.9868973701354578
0,0.19445882962195754,0.07976916691944379
0,0.19445882962195754,0.09916043655698698
0,0.32472006890611543,0.1529067992797709
1,1.0,0.999898040473914
0,0.19445882962195754,0.06044213054623635
0,0.32472006890611543,0.12266988633219085
0,0.32472006890611543,0.11622430225364878
1,0.9981185324553151,0.9173780648514722
1,1.0,0.9463739481811102
1,0.19445882962195754,0.8338137860108369
0,0.19445882962195754,0.13827306921507504
1,0.19445882962195754,0.3921517625365509
1,1.0,0.9989289313219089
0,0.19445882962195754,0.05907326953013481
0,0.19445882962195754,0.10153458827746771
1,1.0,0.999999944063054
1,0.19445882962195754,0.2844503742759334
0,0.19445882962195754,0.08967263826703696
1,1.0,0.999800526658714
0,0.19445882962195754,0.5257739591820102
0,0.19445882962195754,0.060549049780476594
0,0.19445882962195754,0.09098935593343056
1,1.0,0.9999999850271345
1,1.0,0.9999995403562804
0,0.19445882962195754,0.27098044497560336
0,0.19445882962195754,0.7051639747745331
0,0.19445882962195754,0.06193473368251301
0,0.19445882962195754,0.06569338796007508
0,0.19445882962195754,0.09158636454797682
0,0.19445882962195754,0.06797409636301563
0,0.19445882962195754,0.06307977486748294
0,0.19445882962195754,0.06936655650456926
1,1.0,0.9999966196753866
0,0.19445882962195754,0.703188223485793
0,0.32472006890611543,0.13910645734576677
1,1.0,0.9999999795326888
1,0.19445882962195754,0.3282310505282778
0,0.19445882962195754,0.7472227315560633
0,0.19445882962195754,0.6148059248874294
0,0.19445882962195754,0.5881932738060455
1,1.0,0.7236264326307331
0,0.19445882962195754,0.09355143915760329
1,1.0,0.999985402210853
0,0.19445882962195754,0.07984705649846427
1,0.19445882962195754,0.5391108853368893
0,0.19445882962195754,0.07201130103293314
1,0.32472006890611543,0.49315545329655724
1,1.0,0.9999998971685695
1,0.9981185324553151,0.9967539055590312
1,1.0,0.9999971471834336
0,0.19445882962195754,0.7678760575395147
0,0.19445882962195754,0.5223909444274537
1,0.32472006890611543,0.2913901246727894
1,0.32472006890611543,0.4389475145899986
1,0.19445882962195754,0.965003262299884
0,0.32472006890611543,0.16967937894930293
1,1.0,0.9999708969665486
0,0.19445882962195754,0.05869502179297203
1,1.0,0.9497886648660844
0,0.19445882962195754,0.06468699208282574
1,1.0,0.999937840125018
0,0.649171270718232,0.44468016597014143
0,0.19445882962195754,0.0619907521814274
0,0.19445882962195754,0.06727894202795834
0,0.19445882962195754,0.12961263236724996
0,0.19445882962195754,0.08303166407182698
0,0.19445882962195754,0.6107844867390355
0,0.32472006890611543,0.1368561945253539
0,0.19445882962195754,0.19537568032308872
1,0.9981185324553151,0.9877120554525163
1,0.9981185324553151,0.9985455250726737
1,0.32472006890611543,0.5422311997574635
0,0.19445882962195754,0.060640055423863345
0,0.19445882962195754,0.48227465185670065
0,0.19445882962195754,0.5884500832597428
0,0.19445882962195754,0.21037176125110751
1,0.19445882962195754,0.2858329003542351
1,0.19445882962195754,0.624807598030808
1,0.9981185324553151,0.7952655999227102
0,0.19445882962195754,0.09201010266059892
1,1.0,0.968118980412943
0,0.19445882962195754,0.2911347887424267
0,0.19445882962195754,0.1198292436009865
1,1.0,0.9999998587125625
0,0.19445882962195754,0.4308649870240105
0,0.19445882962195754,0.25720790449411773
1,1.0,0.9999969709569047
0,0.19445882962195754,0.1349725900434218
1,0.8623853211009175,0.9976543804045837
1,1.0,0.8462063070762723
1,1.0,0.7806466969376128
0,0.19445882962195754,0.13625319511025993
1,1.0,0.8262838958284326
1,0.9981185324553151,0.9988103422817197
0,0.19445882962195754,0.28357247268332825
1,0.19445882962195754,0.33252833759139
1,0.19445882962195754,0.34162965120047323
0,0.19445882962195754,0.06161894280891281
1,1.0,0.9992882446629193
1,1.0,0.9999999935080979
1,0.19445882962195754,0.6904892009352116
1,0.32472006890611543,0.21933219463334258
0,0.19445882962195754,0.06691629548408626
0,0.19445882962195754,0.5811832849545167
0,0.19445882962195754,0.09921897461900941
0,0.19445882962195754,0.060445915209751025
0,0.32472006890611543,0.20538077532371518
1,0.19445882962195754,0.32991555351419805
0,0.19445882962195754,0.09074545619627468
1,0.9981185324553151,0.9973475652682221
1,0.8623853211009175,0.9984678050595386
1,0.19445882962195754,0.10924810406747293
1,0.19445882962195754,0.9983085241293445
0,0.19445882962195754,0.1705146330085697
0,0.19445882962195754,0.05980964393926257
0,0.19445882962195754,0.18112122002896636
1,0.32472006890611543,0.4624292488955819
0,0.19445882962195754,0.17704679392352435
1,1.0,0.9999908550455529
1,1.0,0.9239026141779487
0,0.19445882962195754,0.8707902301094432
1,0.19445882962195754,0.13496403997106787
1,1.0,0.9997823605079423
1,1.0,0.9999999949613567
0,0.19445882962195754,0.07543418475145765
0,0.19445882962195754,0.4178178961870021
1,1.0,0.565071761875779
1,0.649171270718232,0.7750892799469966
1,0.19445882962195754,0.07424452787662016
0,0.19445882962195754,0.13486281634697725
0,0.19445882962195754,0.07465876320291238
0,0.19445882962195754,0.07336034074472886
0,0.19445882962195754,0.4563787988242424
1,0.9981185324553151,0.9995645367246406
0,0.649171270718232,0.6642522020583643
0,0.32472006890611543,0.1431671792734673
1,1.0,0.9999999707247373
0,0.19445882962195754,0.36691828690154393
0,0.19445882962195754,0.07074768818620188
1,1.0,0.9999999610522509
0,0.19445882962195754,0.06245523886883781
0,0.19445882962195754,0.12254187346066168
1,1.0,0.9990764257095573
0,0.19445882962195754,0.1401786443491145
1,0.19445882962195754,0.9875598287165845
0,0.19445882962195754,0.21501734255445382
1,0.32472006890611543,0.3157843930316088
0,0.19445882962195754,0.39718988851697584
0,0.19445882962195754,0.38602069639415904
1,0.19445882962195754,0.2217860601876838
0,0.19445882962195754,0.7761918467793877
0,0.19445882962195754,0.6576733955039142
0,0.19445882962195754,0.1737230594604556
1,1.0,0.9999998675102101
1,0.19445882962195754,0.39792026708208555
0,0.32472006890611543,0.37786061884169425
0,0.19445882962195754,0.06237309861908501
1,1.0,0.999879563775092
1,1.0,0.6415030902978195
0,0.19445882962195754,0.11266184955297374
0,0.32472006890611543,0.16649966774656863
0,0.19445882962195754,0.07013342461134728
0,0.19445882962195754,0.11529793469761278
1,1.0,0.9999466445876086
1,1.0,0.9260533828053651
1,0.19445882962195754,0.589511719438114
1,1.0,0.9999323997805395
1,1.0,0.9999763873887779
0,0.19445882962195754,0.6829618139627283
0,0.19445882962195754,0.060284569691910615
0,0.649171270718232,0.5874249671290267
1,0.19445882962195754,0.96075809643922
0,0.19445882962195754,0.09074926270486325
0,0.32472006890611543,0.11195893738783466
1,1.0,0.8537290993266823
0,0.19445882962195754,0.7988104520096457
1,1.0,0.9994334841780438
1,1.0,0.9998704054612104
0,0.19445882962195754,0.41858794356384105
0,0.32472006890611543,0.10330143697329021
0,0.19445882962195754,0.6285057081787131
1,0.19445882962195754,0.7871874202401788
0,0.19445882962195754,0.1736498287280191
1,0.19445882962195754,0.5356115548722831
1,1.0,0.9999883000667236
0,0.32472006890611543,0.11142166346602014
1,1.0,0.9999984324893199
0,0.19445882962195754,0.17337280314731612
0,0.19445882962195754,0.6524249764392611
0,0.19445882962195754,0.35496978026919496
1,0.19445882962195754,0.6365173845294834
1,1.0,0.9999999919768214
0,0.19445882962195754,0.12625182601014154
1,0.9981185324553151,0.9990373677110771
1,0.19445882962195754,0.5200529567361512
0,0.19445882962195754,0.060036890216819815
0,0.19445882962195754,0.91622890268847
1,1.0,0.7953957145181043
1,0.649171270718232,0.9510326739721476
1,1.0,0.9952902037313053
0,0.19445882962195754,0.1497489312536679
0,0.19445882962195754,0.22986285798457215
1,0.9981185324553151,0.9656067961892383
1,0.9981185324553151,0.9968475174461469
0,0.19445882962195754,0.09381104959231348
1,0.32472006890611543,0.28931122527196423
1,1.0,0.9996746685638404
1,1.0,0.9994103691089965
1,1.0,0.9999996124500936
0,0.19445882962195754,0.08602616777094611
1,1.0,0.9999696202086054
1,1.0,0.6539407302303872
0,0.19445882962195754,0.07132796682510842
0,0.19445882962195754,0.08318994438097761
0,0.19445882962195754,0.8696902859379961
0,0.19445882962195754,0.06505187213079607
0,0.19445882962195754,0.07328302105801761
1,0.19445882962195754,0.44587194663074764
0,0.32472006890611543,0.11677619080575291
1,1.0,0.9999677764968968
1,1.0,0.7229381602186651
1,0.19445882962195754,0.10317275261480702
1,1.0,0.6738668976290817
0,0.32472006890611543,0.20961570329872706
0,0.32472006890611543,0.10852787189314797
1,0.9981185324553151,0.979005580224898
1,0.19445882962195754,0.49254920877925995
1,1.0,0.9999922247132366
0,0.19445882962195754,0.7826462770171875
1,0.9981185324553151,0.9987883442628348
1,0.19445882962195754,0.9651739759280445
0,0.32472006890611543,0.11073105202643499
0,0.19445882962195754,0.06140679092488802
0,0.19445882962195754,0.06460314869317794
1,0.19445882962195754,0.35416251518707276
0,0.19445882962195754,0.11273739777774346
1,1.0,0.45635718072557224
1,1.0,0.9508529602237056
1,0.19445882962195754,0.8745925964335807
1,0.9981185324553151,0.9961635846728482
0,0.19445882962195754,0.09953539651241917
0,0.19445882962195754,0.7294896373420364
1,0.9981185324553151,0.9987908256764694
1,0.9981185324553151,0.9945005467023881
1,0.9981185324553151,0.9787665275553561
0,0.19445882962195754,0.644955997417044
0,0.19445882962195754,0.12696057240025316
1,1.0,0.786075281200223
1,1.0,0.9999524287019669
1,0.9981185324553151,0.9928657800230698
1,1.0,0.9929963657233423
1,1.0,0.9324590637628829
0,0.19445882962195754,0.6673741701305433
1,0.19445882962195754,0.3780508821179173
0,0.19445882962195754,0.07018374250336797
0,0.19445882962195754,0.06367206505751585
1,1.0,0.9999994514543479
1,0.19445882962195754,0.996245815935809
0,0.32472006890611543,0.11852740923890069
1,1.0,0.8167150332800689
1,0.9981185324553151,0.9593545396519833
0,0.19445882962195754,0.7888742602384939
0,0.19445882962195754,0.10047670189646589
0,0.19445882962195754,0.08452621221834694
0,0.19445882962195754,0.06353948758546325
1,0.9981185324553151,0.994455842538137
0,0.19445882962195754,0.06671438514678765
1,0.32472006890611543,0.2614666566969162
1,1.0,0.8917256883575343
1,1.0,0.9997951779982224
1,0.19445882962195754,0.08373321333486222
1,1.0,0.8999830548121853
1,0.19445882962195754,0.9976287857683609
0,0.19445882962195754,0.09034663805260068
1,1.0,0.2628579188617959
0,0.19445882962195754,0.15816559667928223
1,1.0,0.9999615017066112
0,0.19445882962195754,0.05746682472139936
1,1.0,0.999661546269097
1,0.9981185324553151,0.9980574882943455
1,1.0,0.9985488134801894
1,1.0,0.8138267243951288
0,0.19445882962195754,0.2334629516274109
1,1.0,0.9999911754861571
0,0.19445882962195754,0.14803031223115018
1,0.19445882962195754,0.09133365107846232
1,0.19445882962195754,0.9943723308961061
0,0.19445882962195754,0.05878894851491103
0,0.19445882962195754,0.6382915292436134
1,1.0,0.9999268992320641
0,0.19445882962195754,0.7701497346113654
0,0.19445882962195754,0.7005144813925577
1,0.19445882962195754,0.08480690945553018
0,0.19445882962195754,0.24542337248976992
0,0.19445882962195754,0.6857786782239658
1,1.0,0.9065978813740567
1,1.0,0.9999937933852384
1,0.19445882962195754,0.19858052385874642
1,0.9981185324553151,0.9540845756412908
1,0.19445882962195754,0.47271235240429144
0,0.19445882962195754,0.06252674612719931
0,0.32472006890611543,0.1679647076480443
1,0.9981185324553151,0.9958300389791677
1,1.0,0.9999989989529362
1,1.0,0.26437840016519515
1,1.0,0.9999975754646055
0,0.19445882962195754,0.05877372351179348
0,0.19445882962195754,0.09369496982669354
0,0.19445882962195754,0.6778859119483177
1,1.0,0.8010288978259246
0,0.19445882962195754,0.057771926616868405
1,1.0,0.9999999258588687
1,1.0,0.7068523296974859
0,0.19445882962195754,0.08989040113048236
1,0.32472006890611543,0.5676185324616435
0,0.19445882962195754,0.5577589519435677
1,0.32472006890611543,0.341612823460678
1,1.0,0.6267971520392915
0,0.19445882962195754,0.15051938710090157
1,1.0,0.9999553327684062
1,0.9981185324553151,0.8693704884473142
0,0.32472006890611543,0.1591635854759984
1,0.9981185324553151,0.9984280519938967
1,1.0,0.9999347546256727
0,0.19445882962195754,0.06546928706932105
1,0.19445882962195754,0.6754340649724802
0,0.19445882962195754,0.2261148529700513
1,1.0,0.9999999928135423
0,0.19445882962195754,0.05976536853632813
0,0.19445882962195754,0.7859198939138113
1,1.0,0.7714582881672513
0,0.19445882962195754,0.14660230265513338
1,0.19445882962195754,0.29144395868260775
0,0.32472006890611543,0.21347605683454718
0,0.19445882962195754,0.7393065864926287
0,0.19445882962195754,0.07841756492634129
0,0.19445882962195754,0.7563587960320872
1,0.649171270718232,0.833763035785361
0,0.19445882962195754,0.0604646334180856
1,0.19445882962195754,0.9980248856845177
1,0.8623853211009175,0.9993445843701864
0,0.19445882962195754,0.8303178654817913
0,0.32472006890611543,0.43513582215583946
1,1.0,0.4666922762831197
1,1.0,0.9161002500884738
1,0.19445882962195754,0.33478363430747077
0,0.19445882962195754,0.057887952119245134
1,1.0,0.9062490778363773
0,0.32472006890611543,0.14837282907928281
1,1.0,0.9878563306653666
0,0.19445882962195754,0.057994973904327576
1,0.649171270718232,0.9369983715703736
0,0.19445882962195754,0.13983732692648995
1,1.0,0.31281495635124124
1,1.0,0.5762929222484643
1,1.0,0.9999999972296969
1,1.0,0.9999997589028957
1,0.32472006890611543,0.2865886700425114
1,1.0,0.97723739627909
0,0.19445882962195754,0.06178216224120747
0,0.19445882962195754,0.5676756523178194
0,0.19445882962195754,0.09263903032243603
1,1.0,0.8080669850948413
1,0.8623853211009175,0.9978708774258617
0,0.19445882962195754,0.846725467516774
1,1.0,0.6572816367295495
0,0.19445882962195754,0.3866925582731579
1,0.649171270718232,0.9833209316914897
0,0.19445882962195754,0.058440333012903745
0,0.19445882962195754,0.06766791927309647
0,0.19445882962195754,0.05995847316414911
1,0.9981185324553151,0.9995820699044276
1,1.0,0.7292755574123989
1,1.0,0.9999999927468366
1,0.19445882962195754,0.9971237917231646
1,0.19445882962195754,0.3882806756594884
1,1.0,0.9127365579282591
1,0.8623853211009175,0.9996725489989933
0,0.19445882962195754,0.6405452097424905
1,0.19445882962195754,0.25833297886405415
1,1.0,0.9993655638463596
1,1.0,0.9999990785347759
0,0.19445882962195754,0.08329234734114169
0,0.19445882962195754,0.058298673566293584
1,0.19445882962195754,0.1913091729537859
1,0.32472006890611543,0.4028522921101785
0,0.19445882962195754,0.0638805130676357
0,0.19445882962195754,0.14243783928647163
1,1.0,0.9753571205721585
0,0.19445882962195754,0.058984630887232915
1,0.9981185324553151,0.9990826471596901
1,0.19445882962195754,0.8039983698423326
1,1.0,0.9999999668934413
1,1.0,0.6605864082105468
0,0.19445882962195754,0.7915199167285606
1,1.0,0.9999433577756456
0,0.19445882962195754,0.11483999480106849
1,1.0,0.8718857473545897
1,1.0,0.9999923956239357
0,0.19445882962195754,0.0649538749676576
0,0.19445882962195754,0.251389196996537
0,0.19445882962195754,0.06200048465678227
1,1.0,0.9813128654284478
0,0.19445882962195754,0.058702297947366776
1,0.19445882962195754,0.5350833378792379
1,0.19445882962195754,0.9977021372541084
0,0.19445882962195754,0.1885936697387036
1,1.0,0.9660775320067788
1,1.0,0.591747926990581
0,0.19445882962195754,0.07597394173441394
0,0.32472006890611543,0.1976874927223835
1,1.0,0.7270493011087452
1,1.0,0.7745820893936414
1,0.649171270718232,0.98777842573284
0,0.19445882962195754,0.07359561145508774
0,0.32472006890611543,0.14413944449939398
0,0.19445882962195754,0.07694609705357373
1,0.19445882962195754,0.9981729447313035
1,0.649171270718232,0.9086369270563602
1,0.32472006890611543,0.28497537396295936
1,1.0,0.549125933624501
1,1.0,0.9999998499694526
1,0.9981185324553151,0.9973381437268565
0,0.19445882962195754,0.17582713363310326
1,1.0,0.9999999084247733
0,0.19445882962195754,0.09651898608119737
1,1.0,0.9454054734245945
1,1.0,0.6830415158754124
1,0.19445882962195754,0.18738280104736563
1,1.0,0.9999928728007215
1,0.19445882962195754,0.14901126357295413
1,1.0,0.9999999750811778
1,1.0,0.9999999580956862
1,1.0,0.999957515900935
0,0.19445882962195754,0.2215125039251321
0,0.19445882962195754,0.12635857435527667
1,0.19445882962195754,0.5728817751118566
0,0.19445882962195754,0.07757090962872855
0,0.19445882962195754,0.06371980171686432
0,0.19445882962195754,0.552922430994905
1,1.0,0.9999376560199353
1,1.0,0.9994683798263989
1,0.19445882962195754,0.9761994733710552
1,0.19445882962195754,0.7018508632707064
1,0.9981185324553151,0.8375847102476394
0,0.19445882962195754,0.07393407942887399
1,1.0,0.9998368081149603
1,0.19445882962195754,0.4245432388385814
1,0.19445882962195754,0.9981960750514102
1,0.9981185324553151,0.9995631915582498
1,0.9981185324553151,0.943738619914076
0,0.19445882962195754,0.32421211275586287
1,0.9981185324553151,0.9167335803816964
1,1.0,0.8606944390537714
1,1.0,0.9999980868738557
1,1.0,0.9999800446101328
1,0.19445882962195754,0.899468580519027
0,0.19445882962195754,0.08511274233612263
1,1.0,0.6207977574431125
0,0.19445882962195754,0.23968986344181714
1,1.0,0.9775396207127945
0,0.19445882962195754,0.06821069173214564
1,0.19445882962195754,0.9937879668499644
0,0.32472006890611543,0.14279753560755723
1,0.19445882962195754,0.21698315191863207
0,0.19445882962195754,0.7718965681167188
0,0.649171270718232,0.5521776411756012
1,1.0,0.9999988319496964
1,1.0,0.9999976674041511
1,0.9981185324553151,0.9919042436350423
0,0.19445882962195754,0.06366656212132307
1,0.9981185324553151,0.9870975433077386
0,0.19445882962195754,0.409914727880873
0,0.19445882962195754,0.05773711409531332
1,1.0,0.9998437757885892
0,0.19445882962195754,0.0677562718702265
1,0.19445882962195754,0.29347783063334093
1,1.0,0.9992474226903229
1,0.19445882962195754,0.988376058050612
1,1.0,0.9996214601237146
1,1.0,0.999893527680475
0,0.649171270718232,0.4383666181126024
1,0.19445882962195754,0.10353855335547658
1,1.0,0.8071999617656881
1,1.0,0.999991692019194
1,0.9981185324553151,0.9336046945324359
1,0.19445882962195754,0.27063053419654615
0,0.32472006890611543,0.10604689967697946
1,1.0,0.9999999892115419
1,1.0,0.7682267151142483
0,0.32472006890611543,0.10355212112382359
0,0.19445882962195754,0.1021483622475769
0,0.32472006890611543,0.1757067688553572
1,0.19445882962195754,0.5628567682240198
1,1.0,0.7267897825350058
1,1.0,0.9999999939672257
1,0.9981185324553151,0.9998430605323689
0,0.19445882962195754,0.06993328979310404
0,0.19445882962195754,0.08237665125548628
1,0.19445882962195754,0.9985595618028985
0,0.19445882962195754,0.06897776848135935
0,0.19445882962195754,0.10529098809055895
1,1.0,0.9999969197989432
0,0.19445882962195754,0.09935095155909505
0,0.19445882962195754,0.05768424279372352
0,0.19445882962195754,0.3895623619836965
0,0.19445882962195754,0.8309647073119396
1,0.19445882962195754,0.9909054513822885
1,1.0,0.9999995668270515
1,1.0,0.9999982554446744
1,1.0,0.7661594123689894
1,0.19445882962195754,0.22575534375596246
1,0.19445882962195754,0.9962441277657174
1,1.0,0.9402781944536803
1,0.19445882962195754,0.8853148640792441
1,1.0,0.5833052005277278
1,1.0,0.9999935882811135
0,0.19445882962195754,0.05730570539662612
1,1.0,0.9999975845722847
0,0.19445882962195754,0.05853105116909081
0,0.19445882962195754,0.11871539988771744
0,0.19445882962195754,0.10098267153267336
1,0.19445882962195754,0.09033244092628197
1,0.9981185324553151,0.9886169815217056
1,0.19445882962195754,0.41883538081261235
0,0.19445882962195754,0.06438773146296844
0,0.32472006890611543,0.1767412162641684
1,0.9981185324553151,0.9769818435594156
1,0.649171270718232,0.9731578298594892
0,0.32472006890611543,0.31956694645020495
0,0.19445882962195754,0.2291571245676706
0,0.32472006890611543,0.1612217714572776
0,0.19445882962195754,0.05819266427513942
0,0.19445882962195754,0.17613799681022027
0,0.19445882962195754,0.7046898000624835
0,0.19445882962195754,0.08016977199679398
1,0.9981185324553151,0.9930989392995443
0,0.19445882962195754,0.6003992654085932
1,1.0,0.9997826241868496
0,0.19445882962195754,0.057324483503544264
0,0.19445882962195754,0.0711197850324079
0,0.19445882962195754,0.06591156134694348
0,0.19445882962195754,0.15438541541108025
1,1.0,0.9995160331066463
0,0.19445882962195754,0.058467373425420396
0,0.19445882962195754,0.0579412619957077
0,0.19445882962195754,0.08217514372644377
0,0.19445882962195754,0.4373319634635339
0,0.19445882962195754,0.06166455507074293
0,0.19445882962195754,0.0638242918657951
1,0.19445882962195754,0.2721874520572545
0,0.19445882962195754,0.884129947376555
1,1.0,0.9997400939975982
1,0.19445882962195754,0.9201101799717252
1,0.9981185324553151,0.9940373975513476
0,0.19445882962195754,0.14309181110599622
1,1.0,0.9996997495788597
1,1.0,0.9999940938930019
1,0.19445882962195754,0.5629857307029126
1,0.19445882962195754,0.33530928339975996
0,0.19445882962195754,0.0706759029378446
0,0.19445882962195754,0.5176780692213008
0,0.32472006890611543,0.3577911257546632
1,1.0,0.9999984535126124
0,0.19445882962195754,0.11238763466708468
0,0.19445882962195754,0.8439167299370542
0,0.19445882962195754,0.06336897719873168
0,0.19445882962195754,0.1703136914268133
1,1.0,0.923735892451077
1,1.0,0.743985618408993
1,1.0,0.9871876793707122
1,0.19445882962195754,0.6710907529338271
0,0.19445882962195754,0.11442204336561779
1,0.8623853211009175,0.999996355243772
1,1.0,0.9999999966093007
1,1.0,0.9999999950598841
0,0.19445882962195754,0.08437628921456879
0,0.32472006890611543,0.21070002107531657
0,0.19445882962195754,0.5239043669427892
0,0.19445882962195754,0.45051538372558103
0,0.19445882962195754,0.07677312892789362
0,0.19445882962195754,0.8249972272400737
0,0.19445882962195754,0.06863847993181972
1,1.0,0.35873099319922663
0,0.19445882962195754,0.11108692872396657
0,0.19445882962195754,0.9128221580217794
0,0.32472006890611543,0.22101023846721998
0,0.19445882962195754,0.05726886885450262
1,1.0,0.9994644901400239
0,0.32472006890611543,0.1240316095870232
1,1.0,0.677455110206634
0,0.19445882962195754,0.06018007155766139
1,0.9981185324553151,0.9990010971613753
1,1.0,0.8740766900010402
1,1.0,0.893760066971538
0,0.19445882962195754,0.13999492706412073
0,0.19445882962195754,0.06929664346783326
0,0.19445882962195754,0.06899517026874391
1,1.0,0.9890169963706661
1,0.19445882962195754,0.6339170384857731
1,1.0,0.9999953880655692
1,1.0,0.8916336293104519
1,0.19445882962195754,0.7020088762649908
0,0.32472006890611543,0.16184152225024925
0,0.19445882962195754,0.06535390329816052
1,1.0,0.9999985168635334
0,0.19445882962195754,0.08000864303711794
1,0.19445882962195754,0.2927073644226052
0,0.19445882962195754,0.08637343252193745
1,0.19445882962195754,0.13629769094653857
1,0.9981185324553151,0.8851418644748864
0,0.19445882962195754,0.8312442773765575
1,1.0,0.7354760781520124
0,0.19445882962195754,0.06769648613826354
0,0.19445882962195754,0.07864750316358254
0,0.19445882962195754,0.1143739306820244
1,1.0,0.5794825733259376
1,0.9981185324553151,0.9810604981946021
0,0.19445882962195754,0.07380706011935796
1,0.19445882962195754,0.06699589618156714
0,0.19445882962195754,0.07628600362633073
0,0.19445882962195754,0.5441038825923992
0,0.19445882962195754,0.06360199284973532
0,0.19445882962195754,0.11939397326753474
1,0.19445882962195754,0.46594257486673946
1,1.0,0.6642794563386004
1,1.0,0.9776413001473692
1,0.649171270718232,0.9716448291541186
0,0.19445882962195754,0.8749053623527171
1,1.0,0.882086640967904
1,1.0,0.9787707364138849
0,0.19445882962195754,0.08991875053021235
1,0.19445882962195754,0.08506284077939165
0,0.19445882962195754,0.06678323775901504
0,0.19445882962195754,0.19655774249904165
1,0.649171270718232,0.8388345434012102
1,1.0,0.618905106344245
0,0.19445882962195754,0.19130082820540253
1,1.0,0.8765580884398336
1,1.0,0.9999997826132928
0,0.19445882962195754,0.06429968645629904
1,1.0,0.999885478215627
0,0.19445882962195754,0.19441829250379752
1,0.19445882962195754,0.3530186583010559
0,0.19445882962195754,0.1642723369828605
1,0.9981185324553151,0.9953284144031931
0,0.19445882962195754,0.41087417631081263
0,0.19445882962195754,0.6644055494517955
0,0.32472006890611543,0.163755465405383
1,1.0,0.9999999673174044
1,1.0,0.9999999791644287
1,0.32472006890611543,0.43678705395570416
1,1.0,0.9999991085406877
1,0.19445882962195754,0.17359741234208786
1,0.9981185324553151,0.9968289348378944
1,0.649171270718232,0.9804304285358042
1,1.0,0.9998259416086743
0,0.19445882962195754,0.05857067055842847
1,1.0,0.9999999945887694
1,0.19445882962195754,0.9017257506631917
0,0.19445882962195754,0.13263529181122266
0,0.19445882962195754,0.10889926042866124
1,1.0,0.9994536901737151
1,1.0,0.9997746007053986
1,0.19445882962195754,0.547096081081606
1,0.9981185324553151,0.9883325653049565
1,1.0,0.9999961696477472
0,0.19445882962195754,0.0998807033568563
0,0.19445882962195754,0.392526922471014
1,0.9981185324553151,0.998097454525928
1,0.9981185324553151,0.9986148374121836
0,0.32472006890611543,0.1429588290837729
0,0.19445882962195754,0.7630898252530023
1,0.19445882962195754,0.815157352292775
0,0.19445882962195754,0.07291689730672771
0,0.649171270718232,0.4045538431376223
0,0.19445882962195754,0.442376684952358
1,0.19445882962195754,0.20390343077632309
0,0.19445882962195754,0.11841727277763991
0,0.19445882962195754,0.09454057025904433
0,0.19445882962195754,0.5111476704177816
1,0.19445882962195754,0.2392182133602905
0,0.19445882962195754,0.13533378048800687
0,0.19445882962195754,0.4785557794362461
0,0.19445882962195754,0.09356054257357328
0,0.19445882962195754,0.0946722191027499
0,0.19445882962195754,0.12237909189820183
0,0.19445882962195754,0.6670654053795103
0,0.19445882962195754,0.07085553130391187
1,1.0,0.9530017535614552
0,0.19445882962195754,0.062442366195860605
1,1.0,0.7636498753770506
1,1.0,0.5476074208037363
0,0.19445882962195754,0.061914254980237234
1,0.19445882962195754,0.08267781067096361
0,0.19445882962195754,0.06765512209956942
1,1.0,0.9999999904177805
1,1.0,0.41252588796089834
1,0.9981185324553151,0.9960667513164767
0,0.19445882962195754,0.07116546584065309
1,1.0,0.9999999821514686
1,1.0,0.6798691060929898
1,0.9981185324553151,0.996863877314223
0,0.19445882962195754,0.15942775822987587
1,1.0,0.9999999842795405
0,0.32472006890611543,0.21323138992715376
1,1.0,0.9999999923924889
1,1.0,0.9925072133870784
0,0.19445882962195754,0.8466154597609264
1,1.0,0.5352113592695926
1,1.0,0.39213992725868113
1,1.0,0.999999891423928
0,0.19445882962195754,0.10554961041588522
1,0.32472006890611543,0.27956412751204013
1,1.0,0.99983355449362
0,0.19445882962195754,0.06295932134273705
0,0.19445882962195754,0.10156964353985655
1,1.0,0.9876345012267892
0,0.19445882962195754,0.2842239996839083
0,0.32472006890611543,0.12473583108754512
0,0.19445882962195754,0.07811579938535837
